Mints and references;Present day locality;Palm-tree evidence period barycenter;Palm-tree evidence period;Palm groves;Coinages;Date remains;Inflorescence;Leaves;Stems and charcoal;Pollen;Phytoliths;Texts;Pottery;Wood paintings, papyri and scrolls;Jewelry, gold cups and seals;Rock and Wall painting and mosaic;Sculpture (stone, bronze and wood);References;Taxa;Latitude;Long Deg;Long Min;Long Seg;Longitude;Altitude;a10
Villaricos, Almería, Spain;In the coastal regions of Spain they do bear fruit, but it does not ripen, and in Africa the fruit is sweet but will not keep for any time (Pliny NH. 13.6.26.).;c. 50 AD;50;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;P dactylifera;37,24678056;-1;-46;-50,62;-1,780727778;6;60
Tichy, Bejaia, Algeria, Africa;In the coastal regions of Spain they do bear fruit, but it does not ripen, and in Africa the fruit is sweet but will not keep for any time (Pliny NH. 13.6.26.).;c. 50 AD;50;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;P dactylifera;36,66340278;5;10;34,03;5,176119444;3;30
Carthage;In the coastal regions of Spain they do bear fruit, but it does not ripen, and in Africa the fruit is sweet but will not keep for any time (Pliny NH. 13.6.26.).(in 2015 the palms in the area are almost exclusively those of P. canariensis);c. 50 AD;50;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;P dactylifera;36,85805556;10;19;51;10,33083333;5;50
Gran Canaria, Canary Islands;Canaria also abounds in palm-groves bearing dates (Pliny 6.38.205.);c. 50 AD;50;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;P dactylifera;28,100975;-15;-25;-39,69;-15,42769167;33;330
Scythopolis;Beit She'an, North District, Israel;550 AD;550;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Hepper and Taylor 2004;P dactylifera;32,49717778;35;29;52;35,49777778;-119;-1190
Phasaelis;Fasayil (Fasa'il), West Bank, Palestine;550 AD;550;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Hepper and Taylor 2004;P dactylifera;32,025;35;26;36;35,44333333;-255;-2550
Jericho;Jericho, West Bank, Palestine;550 AD;550;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Hepper and Taylor 2004;P dactylifera;31,85669722;35;27;38,7;35,46075;-281;-2810
Bethagla;Qasr Hajla, West Bank, Palestine;550 AD;550;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Hepper and Taylor 2004;P dactylifera;31,83747222;35;33;0,38;35,55010556;-55;-550
Zoara;Zoara, Jordan;550 AD;550;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Hepper and Taylor 2004;P dactylifera;31,04694444;35;30;9;35,5025;-223;-2230
Isin;Tablet inscribed with an expenditure of dates A 35263, Akkadian;2334-2154 BC;-2334;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Oriental Institute University of Chicago;P dactylifera;31,885;45;16;7;45,26861111;17;170
Isin;Tablet inscribed with an expenditure of dates A 35261, Akkadian;2334-2154 BC;-2334;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Oriental Institute University of Chicago;P dactylifera;31,885;45;16;7;45,26861111;17;170
Dilmun;Tabletwith a receipt of dilmun dates year 11 month 4 of king Nabonidus A 4974 Neo Babylonian;545 BC;-545;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Oriental Institute University of Chicago;P dactylifera;26,19666667;50;29;8;50,48555556;2;20
Nippur;Tablet inscribed with a loan of dates A 30784, Ur III;2112-2004 BC;-2112;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Oriental Institute University of Chicago;P dactylifera;32,12644444;45;14;0,17;45,23338056;19;190
Nippur;Tablet inscribed with a record mentioning a total of fourteen liters of dates given out by Lu-Nanna A 31173, Ur III;2112-2004 BC;-2112;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Oriental Institute University of Chicago;P dactylifera;32,12644444;45;14;0,17;45,23338056;19;190
Caucau (Gao);Gao, Oasis plantés de palmiers;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;16,271625;0;-3;-6,36;-0,051766667;256;2560
Tessaoua (Maradi);Tessaou, Maradi, Niger y croit des palmiers;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;13,75658611;7;59;6,69;7,985191667;401;4010
Djerma (Germa);Germa, Wadi al Hayam, y croit des palmiers;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;26,53497222;13;4;1,83;13,067175;464;4640
Tamalma (Bilma);Tamalma (Bilma, Agadez, Niger) ainsi que les palmiers;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;18,68595833;12;55;14,29;12,92063611;369;3690
Tawzar (Tozeur);Tawzar (Tozeur), ses environs sont couverts de palmiers qui produisent des dattes pour toute l'Ifrikiya;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;33,91315833;8;7;34,91;8,126363889;49;490
Al Hamma (Al Dzarid);Al Hamma (Al Dzarid, Tozeur) beuacoup de palmiers et de dattes;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;33,99817778;8;9;38,34;8,16065;46;460
Gafsa;Gafsa, Tunisia de nombreuses plantations de palmiers, qui produisent diverses espèces de dattes de qualité superieure;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;34,41616389;8;46;59;8,783055556;290;2900
Takijous (Al Mitlaw?);Takijous (Al Mitlaw?) de belles dattes;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;34,32680556;8;24;10,39;8,402886111;233;2330
Nafta (Tozeur);Nafta (Tozeur) plantés de palmiers;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;33,87584722;7;52;48;7,88;58;580
Gabès;Gabès (Tunisia) de palmiers;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;33,88778056;10;5;20,62;10,08906111;10;100
Djaloula (Ayn Jaloulah);Djaloula (Ayn Jaloulah) (Tunisia) de palmiers;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;35,79479444;9;48;54,2;9,815055556;166;1660
Waddan (Al Jufrah);Waddan (Al Jufrah), Libya de palmiers produisant des dattes molles et douceatre;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;29,16663333;16;8;37,99;16,14388611;252;2520
Sijilmassa;Sijilmassa, Meknes, Tafilalet, Morocco les dattes;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;31,27439167;-4;-16;-54,45;-4,281791667;762;7620
Zab (Mzab Ibadia);Zab (Mzab Ibadia, Ghardaia) dattes;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;32,485025;3;40;54,72;3,681866667;496;4960
Biscara (Biskra);Biscara (Biskra) produissant des dattes de qualité superieure;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;34,83413056;5;44;57,9;5,749416667;98;980
Wahat Kharidja (Al Wahat, Jaalu);Wahat Kharidja (Al Wahat, Jalu) etait jadis fertile en palmiers, Libya;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;29,0412;21;33;9,63;21,552675;38;380
Al Achtnoum (Achenouma);Al Achtnoum (Achenouma), Agadez Niger abondante en dattes;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;19,13744167;12;54;41,74;12,91159444;386;3860
Zawilat Ibn Khattab (Zawilah);Zawilat Ibn Khattab (Zawilah) Murzuq, Libya beaucoup de palmiers dont les fruits sont excellents;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;26,16676389;15;7;22,91;15,12303056;419;4190
Al Kasaba (Gezebi);Al Kasaba (Gezebi) Agadez, Niger entourée de palmiers;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;19,32545833;12;52;36,73;12,87686944;396;3960
Kasr Umm Isa (Ayemma);Kasr Umm Isa (Ayemma) autour de la ville sont des palmiers;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;19,10690833;12;52;54,79;12,88188611;385;3850
Abzar (Bezza);Abzar (Bezza) entourée de palmiers;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;18,9658;12;53;12,31;12,88675278;378;3780
Al Maraghagh (Egypt);Al Maraghagh (Egypt) entouré de palmiers;1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;26,69566111;31;36;19,4;31,60538889;65;650
Mashawa (Mashaweer, Giza, Egypt);Mashawa (Mashaweer, Giza, Egypt);1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;30,03973889;31;12;34,58;31,20960556;32;320
Rosetta (Rashid);Rosetta (Rashid), Egypt);1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;31,40333333;30;24;28,29;30,40785833;5;50
Tobna (Bitam, Batna);Tobna (Bitam, Batna);1150 AD;1150;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;35,29706389;5;18;16,57;5,304602778;435;4350
Audjala (Awjilah);Audjala (Awjilah), Libya;1150 AD;2011;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Dozy and De Goeje, 1866;P dactylifera;29,10805556;21;17;13;21,28694444;41;410
Ghadames (Gadamis);Ghadames (Gadamis) Libya;1050 AD;1050;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Guckin 1869;P dactylifera;30,13321389;9;29;46,8;9,496333333;340;3400
Aoudaghost (Tegdaoust);Aoudaghost (Tegdaoust) Mauritania;1050 AD;1050;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Guckin 1869;P dactylifera;17,42430278;-10;-24;-30,98;-10,40860556;210;2100
Aghmat Ourika;Aghmat Ourika, Morocco;1050 AD;1050;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Guckin 1869;P dactylifera;31,42265556;-7;-48;-1,01;-7,800280556;763;7630
Tahouda (Biskra);Tahouda (=Medinat es Shir) (Biskra), Algeria;1050 AD;1050;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Guckin 1869;P dactylifera;34,80545278;5;53;32,01;5,892225;85;850
Tolga (Biskra);Tolga) (Biskra), Algeria;1050 AD;1050;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Guckin 1869;P dactylifera;34,720775;5;23;7;5,385277778;155;1550
Biskera (Biskra);Biskera (Biskra) beaucoup de dattiers;1050 AD;1050;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Guckin 1869;P dactylifera;34,83413056;5;44;57,9;5,749416667;98;980
Sijilmessa;Sijilmessa, Meknes, Tafilalet, Morocco les dattes;1050 AD;1050;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Guckin 1869;P dactylifera;31,27439167;-4;-16;-54,45;-4,281791667;762;7620
Tozeur;Tozeur les dattiers forment autour de la ville un grand et sombre massif;1050 AD;1050;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Guckin 1869;P dactylifera;33,91473333;8;8;18,03;8,138341667;46;460
Nefzaous region (Douz f.i.);Nefzaoua, Tunisia;1050 AD;1050;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Guckin 1869;P dactylifera;33,44986944;9;1;17,3;9,021472222;66;660
Sfax;Sfax, Tunisia entourée d'une belle foret de dattiers;1050 AD;1050;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Guckin 1869;P dactylifera;34,74254167;10;45;27,73;10,75770278;5;50
Gabès;Gabès (Tunisia) de palmiers;1050 AD;1050;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Guckin 1869;P dactylifera;33,88778056;10;5;20,62;10,08906111;10;100
Arish;Arish, Egypt;1050 AD;1050;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Guckin 1869;P dactylifera;31,13185833;33;45;48,14;33,76337222;11;110
El Forferoun (Farafra);El Forferoun (Farafra), Egypt;1050 AD;1050;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Guckin 1869;P dactylifera;27,05911667;27;57;43,38;27,96205;88;880
El Casr (Qasr al Farafra);El Casr (Qasr al Farafra), Egypt;1050 AD;1050;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Guckin 1869;P dactylifera;27,06047222;27;58;0,02;27,96667222;81;810
Zelha (Zillah);Zelha (Zillah), Libya;1050 AD;1050;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Guckin 1869;P dactylifera;28,55073611;17;32;45,63;17,54600833;210;2100
Holl (Sawknah?);Sawknah, Libya;1050 AD;1050;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Guckin 1869;P dactylifera;29,06961944;15;42;20,44;15,70567778;300;3000
Tadjirfet (Tazirbu?);Tadjirfet (Tazirbi?, Al Kufrah), Libya;1050 AD;1050;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Guckin 1869;P dactylifera;25,67500833;21;7;1,89;21,11719167;261;2610
Zouila (Zawilah, Murzuk,);Zouila (Zawilah, Murzuk,), Libya;1050 AD;1050;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Guckin 1869;P dactylifera;26,18055556;15;7;34;15,12611111;420;4200
Djebel Nefoussa;Jinnawin, E Nefoussa), Libya;1050 AD;1050;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Guckin 1869;P dactylifera;31,96381667;12;0;50,81;12,01411389;474;4740
Aoudjela (Awjilah);Aoudjela (Awjilah), Libya;1050 AD;1050;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Guckin 1869;P dactylifera;29,10805556;21;17;13;21,28694444;41;410
Adjedabiya (Ajdabiya);Adjedabiya (Ajdabiya), NE Libya;1050 AD;1050;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Guckin 1869;P dactylifera;30,75833333;20;13;31;20,22527778;5;50
Osuna;Osuna;45 BC;-45;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Schulten 1963;P dactylifera;37,24602222;-5;-6;-28,04;-5,107788889;271;2710
Osuna;Osuna;50 AD;50;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Schulten 1963;P dactylifera;37,24602222;-5;-6;-28,04;-5,107788889;271;2710
Alicante;Alicante;50 AD;50;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Schulten 1963;P dactylifera;38,323875;0;-30;-47,48;-0,513188889;1;10
Palma de Mallorca;PALMA DE MALLORCA;123 BC;-123;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Schulten 1963;P dactylifera;39,56658333;2;39;0,32;2,650088889;4;40
Huelva;HUELVA;500 BC;-500;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Schulten 1963;P dactylifera;37,25568056;-6;-57;-30,95;-6,958597222;3;30
Hit;Hit, Iraq;900 AD;900;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Le Strange 1895;P dactylifera;33,64611111;42;49;40;42,82777778;63;630
Nahr Sarsar (Fallujah);Nahr Sarsar (Fallujah), Iraq;900 AD;900;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Le Strange 1895;P dactylifera;33,35314444;43;45;38,47;43,76068611;48;480
Nahr al Malik;Nahr al Malik, Iraq;900 AD;900;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Le Strange 1895;P dactylifera;33,13983056;44;2;3,52;44,03431111;42;420
Bajisra (Bayt al Jijsr);Bajisra (Bayt al Jijsr), Iraq;900 AD;900;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Le Strange 1895;P dactylifera;33,70046111;44;39;30,11;44,65836389;97;970
Kantara as Siniyyat (Baghdad);Kantara as Siniyyat (Baghdad), Iraq;900 AD;900;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Le Strange 1895;P dactylifera;33,32626111;44;24;24,65;44,40684722;46;460
Shafatha;Shafatha, Shethatheh, Iraq;900 AD;900;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Le Strange 1895;P dactylifera;32,07576389;43;58;42,84;43,97856667;44;440
Sinjar;Sinjar, Iraq;900 AD;900;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Le Strange 1895;P dactylifera;36,32490556;41;51;21,96;41,8561;536;5360
Ain at Tamr;Ain at Tamr, Iraq;900 AD;900;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Le Strange 1895;P dactylifera;31,95835;44;6;7,31;44,10203056;37;370
Khark island;Khark (Kharg Island), Iran;900 AD;900;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Barbier 1865;P dactylifera;29,25674444;50;19;14,22;50,32061667;10;100
Lafet Island (Lavan);Lafet Island (Lavan), Iran;900 AD;900;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Barbier 1865;P dactylifera;26,79995556;53;22;26,08;53,37391111;3;30
Aval Island (Abroun);Aval Island (Abroun), Iran;900 AD;900;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Barbier 1865;P dactylifera;26,67697222;53;39;25,63;53,65711944;13;130
Kis (Kish island);Kis (Kish island), Iran;900 AD;900;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Barbier 1865;P dactylifera;26,56957778;53;57;16,25;53,95451389;11;110
Al Qadisiyyah (Kadisiye);Al Qadisiyyah (Kadisiye), Iraq;900 AD;900;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Barbier 1865;P dactylifera;32,05105833;45;8;41,72;45,14492222;21;210
El Yrdh (Al Yamamah);El Yrdh (Al Yamamah), Saudi Arabia;900 AD;900;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Barbier 1865;P dactylifera;24,89109167;46;27;3,54;46,45098333;712;7120
Hagios Georgios;Hagios Georgios, Nicosia on the road to Larnaka;1914 AD;1914;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Holmboe 1914;P dactylifera;35,1466;33;24;12,22;33,40339444;137;1370
Hagios Elias;Hagios Ilias, Lythrodonta;1914 AD;1914;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Holmboe 1914;P dactylifera;34,90842222;33;15;44,52;33,26236667;500;5000
Palmyra;"XVII. vii. Specific names of trees (De propriis nominibus arborum) 1. The palm (palma) is so called because it adorns the hand of a conqueror, or because it has branches spread out in the manner of a human palm (palma). This tree is the symbol of victory, with high and handsome growth, clothed in long-lasting fronds, and retaining its leaveswithout any succession of foliage. TheGreeks call it the phoenix because it lasts for a long time, after the name of that bird of Arabia that is thought to live for many years. Although it grows in many places, its fruit does not ripen in them all, but it often does in Egypt and Syria. Its fruits are called ‘dates’ (dactylus; cf. “finger”) from their similarity to fingers. The names of the dates vary: some are called palmulae, similar to the ben-nut (myrobalanus); some Theban, which are also called Nicolaian; some nucales, which the Greeks call Karyotos “date-palm”) ";600 AD;600;0;0;0;0;0;0;0;0;1;0;0;0;0;0;(Barney et al. 2006).;P dactylifera;34,54374722;38;16;6,11;38,26836389;407;4070
Thebaid (Luxor), Egypt;"XVII. vii. S.... Its fruits are called ‘dates’ (dactylus; cf. “finger”) from their similarity to fingers. The names of the dates vary: some are called palmulae, similar to the ben-nut (myrobalanus); some Theban, which are also called Nicolaian";600 AD;600;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Barney et al. 2006;P dactylifera;25,67573056;32;38;19,51;32,63875278;80;800
Hattallua, Nippur;Hattallua, Nippur, MMA 1983.135.3, promissory note for dates, Achaemenid period, Nippur, Darius II, Year 1;423 BC;-423;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Spar and Von Dassow 2000;P dactylifera;32,12644444;45;14;0,17;45,23338056;33;330
Borsippa;Borsippa, MMA 86.11.403, receipt for dates, Achaemenid period, Borsippa, Darius I, Year 5;517 BC;-517;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Spar and Von Dassow 2000;P dactylifera;32,39199722;44;20;30,08;44,34168889;42;420
Bit-ali, Borsippa;Borsippa, MMA 86.11.290 purchase of a field, Achaemenid period, Bit ali, Borsippa, Cambyses, Year 2;578 BC;-578;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Spar and Von Dassow 2000;P dactylifera;32,39199722;44;20;30,08;44,34168889;42;420
Babylon ;Babylon, MMA 86.11.180 + VAT 591, promissory note for dates, Achaemenid period, Babylon, Darius I, Year 26;517 BC;-517;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Spar and Von Dassow 2000;P dactylifera;32,53638889;44;25;15;44,42083333;32;320
Babylon ;Babylon, VS 4, 145, promissory note for dates, Achaemenid period, Babylon, Darius I, Year 17;505 BC;-505;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Spar and Von Dassow 2000;P dactylifera;32,53638889;44;25;15;44,42083333;32;320
Babylon ;Babylon, MMA 79.7.27, promissory note for dates, Achaemenid period, Babylon, Darius I, Year 3;519 BC;-519;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Spar and Von Dassow 2000;P dactylifera;32,53638889;44;25;15;44,42083333;32;320
Babylon ;Babylon, MMA 86.11.488, promissory note for dates, Neo-Babylonian period, Babylon, Nebuchadnezzar II, Year 36;569 BC;-569;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Spar and Von Dassow 2000;P dactylifera;32,53638889;44;25;15;44,42083333;32;320
Babylon ;Babylon, MMA 86.11.379A + MMA 86.11.379C +…., Utukku temnutu Tablet 3, Babylonian period, Babylon, Later 1st millennium;400 BC;-400;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Geller 2005;P dactylifera;32,53638889;44;25;15;44,42083333;32;320
Sippar;Sippar, MMA 86.11.397, Fragmentary promisory note for dates, Neo-Babylonian period Sippar?;569 BC;-569;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Geller 2005;P dactylifera;33,05882778;44;15;7,75;44,25215278;44;440
Sippar;Sippar, MMA 86.11.397, Fragmentary promisory note for dates, Neo-Babylonian period Sippar?;569 BC;-569;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Spar and Jursa 2014;P dactylifera;33,05882778;44;15;7,75;44,25215278;44;440
Sippar;Sippar, MMA 86.11.69, account of dates as imittu-rent, Neo-Babylonian period Sippar, Nabopolassar 8 year?;618 BC;-618;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Spar and Jursa 2014;P dactylifera;33,05882778;44;15;7,75;44,25215278;44;440
Sippar;Sippar, MMA 86.11.315, account of dates as imittu-rent with sissinnu-payments, Neo-Babylonian period Sippar, Nabopolassar 8 year?;618 BC;-618;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Spar and Jursa 2014;P dactylifera;33,05882778;44;15;7,75;44,25215278;44;440
Sippar;Sippar, MMA 86.11.68, account of dates as imittu-rent with sissinnu-payments, Neo-Babylonian period Sippar, Nebuchadnezar II 20 year;585 BC;-585;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Spar and Jursa 2014;P dactylifera;33,05882778;44;15;7,75;44,25215278;44;440
Sippar;Sippar, MMA 86.11.114, account of dates as imittu-rent, Neo-Babylonian period Sippar, Nabopolassar 8 year?;618 BC;-618;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Spar and Jursa 2014;P dactylifera;33,05882778;44;15;7,75;44,25215278;44;440
Sippar;Sippar, MMA 86.11.229, account of dates as imittu-rent, Neo-Babylonian period Sippar, Nabopolassar 9 year?;617 BC;-617;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Spar and Jursa 2014;P dactylifera;33,05882778;44;15;7,75;44,25215278;44;440
Sippar;Sippar, MMA 86.11.312, account of dates as imittu-rent, Neo-Babylonian period Sippar, Nabonidus 5 year?;551 BC;-551;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Spar and Jursa 2014;P dactylifera;33,05882778;44;15;7,75;44,25215278;44;440
Sippar;Sippar, MMA 86.11.63, account of dates as imittu-rent with sissinnu-payments, Neo-Babylonian period Sippar, ?;585 BC;-585;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Spar and Jursa 2014;P dactylifera;33,05882778;44;15;7,75;44,25215278;44;440
Sippar;Sippar, MMA 86.11.226, account of dates as imittu-rent, Neo-Babylonian period Sippar, Nabopolassar 9 year?;617 BC;-617;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Spar and Jursa 2014;P dactylifera;33,05882778;44;15;7,75;44,25215278;44;440
Sippar;Sippar, MMA x.706.2, account of dates as imittu-rent, Neo-Babylonian period Sippar, Nabonidus 5 year?;551 BC;-551;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Spar and Jursa 2014;P dactylifera;33,05882778;44;15;7,75;44,25215278;44;440
Sippar;Sippar, MMA 86.11.65, account of dates as imittu-rent, Achaemenid period Sippar, Cyrus II 4 year;555 BC;-555;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Spar and Jursa 2014;P dactylifera;33,05882778;44;15;7,75;44,25215278;44;440
Sippar;Sippar, MMA 79.7.38, account of dates as irbu-revenue, Achaemenid period Sippar, Darius I 14 year;508 BC;-508;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Spar and Jursa 2014;P dactylifera;33,05882778;44;15;7,75;44,25215278;44;440
Sippar;Sippar, MMA 86.11.116, allocation of dates for fodder, Achaemenid period Sippar, Darius I 35 year;487 BC;-487;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Spar and Jursa 2014;P dactylifera;33,05882778;44;15;7,75;44,25215278;44;440
